run_id,seed,fold,start_date,end_date,seconds,run_id,seed,signals.entry_z,signals.exit_z,signals.hard_stop_z,gates.fdr_alpha,gates.time_stop_multiple,gates.hl_min_days,gates.hl_max_days,risk.max_active_spreads,gates.adf_pvalue,Net Sharpe,Gross Sharpe,Net APR,Gross APR,Cost skip rate
022,300022,F4_2020_2021,2020-01-01,2021-12-31,6.871,022,300022,1.8564,0.501,6,0.1156,4.0,3,60,8,0.1053,-1.084279229908005,-0.9354930555724758,-0.020800115447584443,-0.017902379828184843,0.0
022,300022,F5_2022_2023,2022-01-01,2023-12-31,5.788,022,300022,1.8564,0.501,6,0.1156,4.0,3,60,8,0.1053,0.5664940857907099,0.6371538505237244,0.015924551438023446,0.017917216654694722,0.0
023,300023,F1_2017_2018,2017-01-01,2018-12-31,5.183,023,300023,1.7506,0.4196,5,0.1165,4.0,3,30,6,0.051,-0.08983359252508126,-0.016752097843221934,-0.0036145094217395076,-0.0006750236297646006,0.0
023,300023,F2_2018_2019,2018-01-01,2019-12-31,5.36,023,300023,1.7506,0.4196,5,0.1165,4.0,3,30,6,0.051,-0.42746624673196787,-0.26709982114441133,-0.008756061023289761,-0.005466031122937146,0.0
023,300023,F3_2019_2020,2019-01-01,2020-12-31,6.441,023,300023,1.7506,0.4196,5,0.1165,4.0,3,30,6,0.051,-0.4350888771517587,-0.36104206528203514,-0.010923516979584597,-0.009036808941602702,0.0
023,300023,F4_2020_2021,2020-01-01,2021-12-31,6.735,023,300023,1.7506,0.4196,5,0.1165,4.0,3,30,6,0.051,-0.9728873480676176,-0.8295400004974263,-0.020050080857858966,-0.017020041090011602,0.0
023,300023,F5_2022_2023,2022-01-01,2023-12-31,5.661,023,300023,1.7506,0.4196,5,0.1165,4.0,3,30,6,0.051,-0.08927884985613085,-0.009276769777013333,-0.002413416443341418,-0.0002505003710228561,0.0
024,300024,F1_2017_2018,2017-01-01,2018-12-31,5.114,024,300024,2.2581,0.1558,5,0.0857,3.0,3,60,4,0.0614,0.5035226287595482,0.5665617325551421,0.01635160298928668,0.0184563499216664,0.0
024,300024,F2_2018_2019,2018-01-01,2019-12-31,5.168,024,300024,2.2581,0.1558,5,0.0857,3.0,3,60,4,0.0614,-1.219863835974281,-1.1015315593707744,-0.022258574221701213,-0.019999743633116386,0.0
024,300024,F3_2019_2020,2019-01-01,2020-12-31,6.744,024,300024,2.2581,0.1558,5,0.0857,3.0,3,60,4,0.0614,-0.07933964643752095,-0.022275645788047808,-0.0023492374230128094,-0.0006583270207643575,0.0
024,300024,F4_2020_2021,2020-01-01,2021-12-31,6.601,024,300024,2.2581,0.1558,5,0.0857,3.0,3,60,4,0.0614,-1.5029675194183736,-1.361464397387243,-0.023573980802683622,-0.021172121538162232,0.0
024,300024,F5_2022_2023,2022-01-01,2023-12-31,5.465,024,300024,2.2581,0.1558,5,0.0857,3.0,3,60,4,0.0614,0.32008472940334376,0.37356580028018466,0.010024577906781542,0.011682407535894546,0.0
025,300025,F1_2017_2018,2017-01-01,2018-12-31,5.25,025,300025,1.8997,0.514,5,0.1061,3.0,3,20,8,0.0563,-0.15560290714448252,-0.05347671784189261,-0.005044804844973139,-0.001733739924612871,0.0
025,300025,F2_2018_2019,2018-01-01,2019-12-31,5.398,025,300025,1.8997,0.514,5,0.1061,3.0,3,20,8,0.0563,-0.690761217684027,-0.5177559351559858,-0.012608450228866669,-0.0094365339232118,0.0
025,300025,F3_2019_2020,2019-01-01,2020-12-31,6.458,025,300025,1.8997,0.514,5,0.1061,3.0,3,20,8,0.0563,-0.6558170461400937,-0.5684807403929175,-0.012622262182766533,-0.010910877946257586,0.0
025,300025,F4_2020_2021,2020-01-01,2021-12-31,6.788,025,300025,1.8997,0.514,5,0.1061,3.0,3,20,8,0.0563,-0.8968638441547377,-0.7236878668353776,-0.01424574261913614,-0.011448737669914959,0.0
025,300025,F5_2022_2023,2022-01-01,2023-12-31,5.674,025,300025,1.8997,0.514,5,0.1061,3.0,3,20,8,0.0563,0.5139827885757311,0.5945084805980754,0.012802126804471783,0.014795324039890383,0.0
026,300026,F1_2017_2018,2017-01-01,2018-12-31,4.982,026,300026,1.756,0.7977,5,0.1129,3.0,3,20,3,0.1627,0.5797917236204091,0.6552392017460266,0.017844759678516155,0.020228287156948785,0.0
026,300026,F2_2018_2019,2018-01-01,2019-12-31,5.358,026,300026,1.756,0.7977,5,0.1129,3.0,3,20,3,0.1627,-0.3175840874436944,-0.2008175923495518,-0.006488497402746989,-0.004107097493517448,0.0
026,300026,F3_2019_2020,2019-01-01,2020-12-31,6.228,026,300026,1.756,0.7977,5,0.1129,3.0,3,20,3,0.1627,-0.4119751286172608,-0.35077054022969656,-0.011263515302911243,-0.00956750866174698,0.0
026,300026,F4_2020_2021,2020-01-01,2021-12-31,6.547,026,300026,1.756,0.7977,5,0.1129,3.0,3,20,3,0.1627,-1.4428643178635305,-1.3106720716147537,-0.03228718713914605,-0.02916244996070862,0.0
026,300026,F5_2022_2023,2022-01-01,2023-12-31,5.495,026,300026,1.756,0.7977,5,0.1129,3.0,3,20,3,0.1627,0.5457073104745925,0.6257703585789779,0.01448922430001706,0.016579529140717968,0.0
027,300027,F1_2017_2018,2017-01-01,2018-12-31,5.017,027,300027,1.8987,0.6685,5,0.0791,3.0,3,20,3,0.1389,0.4609932186799254,0.5227384454714212,0.01388504126218475,0.015767762846839645,0.0
027,300027,F2_2018_2019,2018-01-01,2019-12-31,5.158,027,300027,1.8987,0.6685,5,0.0791,3.0,3,20,3,0.1389,-0.5670011010655857,-0.4374729667103811,-0.012028130989106336,-0.0092712053414227,0.0
027,300027,F3_2019_2020,2019-01-01,2020-12-31,6.279,027,300027,1.8987,0.6685,5,0.0791,3.0,3,20,3,0.1389,-0.2966944612484461,-0.23618705244313884,-0.008227800161689487,-0.006535082337856293,0.0
027,300027,F4_2020_2021,2020-01-01,2021-12-31,6.595,027,300027,1.8987,0.6685,5,0.0791,3.0,3,20,3,0.1389,-1.1683314902028261,-1.0406306693610266,-0.025695607169769798,-0.022774180855751038,0.0
027,300027,F5_2022_2023,2022-01-01,2023-12-31,5.483,027,300027,1.8987,0.6685,5,0.0791,3.0,3,20,3,0.1389,0.5916686931564872,0.6614637116433277,0.016169798478284064,0.018069795889343328,0.0
028,300028,F1_2017_2018,2017-01-01,2018-12-31,5.205,028,300028,2.4386,0.1832,6,0.0627,3.0,3,30,8,0.0388,0.06942594614009098,0.14632365595966199,0.0021706614513829782,0.004578716058567127,0.0
028,300028,F2_2018_2019,2018-01-01,2019-12-31,5.246,028,300028,2.4386,0.1832,6,0.0627,3.0,3,30,8,0.0388,-1.317742721321133,-1.134031965500462,-0.015466846788553366,-0.013241060367514889,0.0
028,300028,F3_2019_2020,2019-01-01,2020-12-31,6.453,028,300028,2.4386,0.1832,6,0.0627,3.0,3,30,8,0.0388,-0.6693181588074444,-0.6031485658459214,-0.014496689957022767,-0.013015752038925882,0.0
028,300028,F4_2020_2021,2020-01-01,2021-12-31,6.691,028,300028,2.4386,0.1832,6,0.0627,3.0,3,30,8,0.0388,-0.88435278101317,-0.738144787394771,-0.01378406036847191,-0.011414670081943275,0.0
028,300028,F5_2022_2023,2022-01-01,2023-12-31,5.575,028,300028,2.4386,0.1832,6,0.0627,3.0,3,30,8,0.0388,0.3766459249840386,0.4595588298311716,0.007348870442858704,0.008949534210292877,0.0
029,300029,F1_2017_2018,2017-01-01,2018-12-31,5.145,029,300029,2.4725,0.589,5,0.0975,4.0,3,60,5,0.0106,0.17646046386636732,0.23042237243402325,0.007079289061999564,0.009257965391502582,0.0
029,300029,F2_2018_2019,2018-01-01,2019-12-31,5.24,029,300029,2.4725,0.589,5,0.0975,4.0,3,60,5,0.0106,-1.1121046996458372,-0.9882314894983778,-0.02191955537910691,-0.019424079481880983,0.0
029,300029,F3_2019_2020,2019-01-01,2020-12-31,6.368,029,300029,2.4725,0.589,5,0.0975,4.0,3,60,5,0.0106,0.02172990147359591,0.09548272837571636,0.0004853012865814084,0.0021237093698978395,0.0
029,300029,F4_2020_2021,2020-01-01,2021-12-31,6.656,029,300029,2.4725,0.589,5,0.0975,4.0,3,60,5,0.0106,-0.9884156888800086,-0.8425971430741064,-0.015388223878796247,-0.01304306600826979,0.0
029,300029,F5_2022_2023,2022-01-01,2023-12-31,5.507,029,300029,2.4725,0.589,5,0.0975,4.0,3,60,5,0.0106,0.1747093321186006,0.24169299719128992,0.00438074904513011,0.006043165394933995,0.0
030,300030,F1_2017_2018,2017-01-01,2018-12-31,4.998,030,300030,2.495,0.558,5,0.0787,4.0,3,20,3,0.1682,0.3185411995653826,0.36091901301691653,0.011662090661898652,0.013227536409493333,0.0
030,300030,F2_2018_2019,2018-01-01,2019-12-31,5.133,030,300030,2.495,0.558,5,0.0787,4.0,3,20,3,0.1682,-0.9224576676406285,-0.828388544673271,-0.01895519221173685,-0.016930833198363093,0.0
030,300030,F3_2019_2020,2019-01-01,2020-12-31,6.305,030,300030,2.495,0.558,5,0.0787,4.0,3,20,3,0.1682,0.23417329937371587,0.28648306067026663,0.007060369148779517,0.008608628305435177,0.0
030,300030,F4_2020_2021,2020-01-01,2021-12-31,6.555,030,300030,2.495,0.558,5,0.0787,4.0,3,20,3,0.1682,-0.9681160940506456,-0.8434961985966579,-0.019401824532206798,-0.016765961516380313,0.0
030,300030,F5_2022_2023,2022-01-01,2023-12-31,5.418,030,300030,2.495,0.558,5,0.0787,4.0,3,20,3,0.1682,0.33206658939963174,0.3927090880022216,0.008335831172835467,0.009829888164288269,0.0
031,300031,F1_2017_2018,2017-01-01,2018-12-31,5.175,031,300031,1.7966,0.6081,6,0.113,3.0,3,60,7,0.1651,0.09009460094824981,0.1859068902178445,0.0030003329985250587,0.006199670511957499,0.0
031,300031,F2_2018_2019,2018-01-01,2019-12-31,5.46,031,300031,1.7966,0.6081,6,0.113,3.0,3,60,7,0.1651,-0.5890536705778855,-0.42774442739306323,-0.011543809182908654,-0.008352924419015532,0.0
031,300031,F3_2019_2020,2019-01-01,2020-12-31,6.395,031,300031,1.7966,0.6081,6,0.113,3.0,3,60,7,0.1651,-1.018565750504616,-0.9479058323981411,-0.02499763404079329,-0.023189853938639163,0.0
031,300031,F4_2020_2021,2020-01-01,2021-12-31,6.737,031,300031,1.7966,0.6081,6,0.113,3.0,3,60,7,0.1651,-1.1922726883356713,-1.0142884272138564,-0.01897676455651301,-0.016047207127094266,0.0
031,300031,F5_2022_2023,2022-01-01,2023-12-31,5.667,031,300031,1.7966,0.6081,6,0.113,3.0,3,60,7,0.1651,0.06253823813432272,0.14935748489400855,0.0015320155005215774,0.0036507573065564947,0.0
032,300032,F1_2017_2018,2017-01-01,2018-12-31,5.075,032,300032,2.1671,0.6624,5,0.1155,4.0,3,60,5,0.1054,0.41246190777681924,0.476559076180119,0.01653619562515666,0.019133670011688142,0.0
032,300032,F2_2018_2019,2018-01-01,2019-12-31,5.235,032,300032,2.1671,0.6624,5,0.1155,4.0,3,60,5,0.1054,-0.7156805609738572,-0.5698247556041476,-0.012447936446899881,-0.009911560586442037,0.0
032,300032,F3_2019_2020,2019-01-01,2020-12-31,6.353,032,300032,2.1671,0.6624,5,0.1155,4.0,3,60,5,0.1054,0.21516125808728895,0.28051400112069336,0.005769497893044588,0.007513561819076538,0.0
032,300032,F4_2020_2021,2020-01-01,2021-12-31,6.616,032,300032,2.1671,0.6624,5,0.1155,4.0,3,60,5,0.1054,-0.39485116169796014,-0.25423006968765866,-0.007104901301812898,-0.004581611643314358,0.0
032,300032,F5_2022_2023,2022-01-01,2023-12-31,5.562,032,300032,2.1671,0.6624,5,0.1155,4.0,3,60,5,0.1054,0.5473597276481508,0.6133017130073127,0.01435520719478333,0.016056694736683082,0.0
033,300033,F1_2017_2018,2017-01-01,2018-12-31,5.172,033,300033,2.2132,0.7443,5,0.1158,4.0,3,30,7,0.1205,0.29158538369836706,0.377964839381545,0.010364970843207286,0.013452499014845421,0.0
033,300033,F2_2018_2019,2018-01-01,2019-12-31,5.341,033,300033,2.2132,0.7443,5,0.1158,4.0,3,30,7,0.1205,-0.8720645738064271,-0.7200704465284822,-0.01572455898456923,-0.012939771066415834,0.0
033,300033,F3_2019_2020,2019-01-01,2020-12-31,6.406,033,300033,2.2132,0.7443,5,0.1158,4.0,3,30,7,0.1205,0.13589987231784914,0.21428149795911772,0.002850577991980861,0.00449226160109043,0.0
033,300033,F4_2020_2021,2020-01-01,2021-12-31,6.689,033,300033,2.2132,0.7443,5,0.1158,4.0,3,30,7,0.1205,-1.4537119245996273,-1.3204165932853078,-0.023712567941231555,-0.02146970936477184,0.0
033,300033,F5_2022_2023,2022-01-01,2023-12-31,5.581,033,300033,2.2132,0.7443,5,0.1158,4.0,3,30,7,0.1205,0.07066186902173445,0.14157141506829915,0.0016759039385273078,0.0033504936314831925,0.0
034,300034,F1_2017_2018,2017-01-01,2018-12-31,5.144,034,300034,2.2248,0.1572,5,0.0637,4.0,3,60,6,0.1007,0.15148842828688922,0.2196788557114865,0.00542872738410418,0.007884590121161973,0.0
034,300034,F2_2018_2019,2018-01-01,2019-12-31,5.213,034,300034,2.2248,0.1572,5,0.0637,4.0,3,60,6,0.1007,-0.5301111638637991,-0.38812067990735377,-0.008338199599534744,-0.006096982831802978,0.0
034,300034,F3_2019_2020,2019-01-01,2020-12-31,6.407,034,300034,2.2248,0.1572,5,0.0637,4.0,3,60,6,0.1007,-0.2582024986873266,-0.1837720366278277,-0.005947949453097843,-0.004223782134950163,0.0
034,300034,F4_2020_2021,2020-01-01,2021-12-31,6.718,034,300034,2.2248,0.1572,5,0.0637,4.0,3,60,6,0.1007,-1.5510967570665155,-1.4200623463403628,-0.028200871846309823,-0.02570717467886209,0.0
034,300034,F5_2022_2023,2022-01-01,2023-12-31,5.608,034,300034,2.2248,0.1572,5,0.0637,4.0,3,60,6,0.1007,0.12964636338026145,0.1957868779952616,0.0033485207814756487,0.005046758404673571,0.0
035,300035,F1_2017_2018,2017-01-01,2018-12-31,5.056,035,300035,1.8135,0.4659,6,0.0647,4.0,3,60,4,0.172,0.24801111514393628,0.3025663070595938,0.008802754667280052,0.010765050177056904,0.0
035,300035,F2_2018_2019,2018-01-01,2019-12-31,5.202,035,300035,1.8135,0.4659,6,0.0647,4.0,3,60,4,0.172,-0.25772210405436013,-0.13146389794186553,-0.0052858861117504536,-0.0027054505192559055,0.0
035,300035,F3_2019_2020,2019-01-01,2020-12-31,6.336,035,300035,1.8135,0.4659,6,0.0647,4.0,3,60,4,0.172,-0.5142280571722923,-0.463236559271444,-0.018123473396354367,-0.01627850863754749,0.0
035,300035,F4_2020_2021,2020-01-01,2021-12-31,6.667,035,300035,1.8135,0.4659,6,0.0647,4.0,3,60,4,0.172,-1.3366350811386378,-1.22191051115367,-0.03205112366591774,-0.029094370205044743,0.0
035,300035,F5_2022_2023,2022-01-01,2023-12-31,5.549,035,300035,1.8135,0.4659,6,0.0647,4.0,3,60,4,0.172,0.48279222899561725,0.5480697574786161,0.015065510443548794,0.017084377087221887,0.0
036,300036,F1_2017_2018,2017-01-01,2018-12-31,4.991,036,300036,2.1088,0.6006,5,0.0749,4.0,3,60,3,0.1987,0.6347443946054699,0.6874079870732664,0.021366573772244036,0.023190878925750353,0.0
036,300036,F2_2018_2019,2018-01-01,2019-12-31,5.187,036,300036,2.1088,0.6006,5,0.0749,4.0,3,60,3,0.1987,-0.6133516993095088,-0.4968831079954161,-0.013438825555259909,-0.010830690301667174,0.0
036,300036,F3_2019_2020,2019-01-01,2020-12-31,6.296,036,300036,2.1088,0.6006,5,0.0749,4.0,3,60,3,0.1987,0.2538787255122931,0.3105478288275706,0.007691921940463909,0.009387959187507632,0.0
036,300036,F4_2020_2021,2020-01-01,2021-12-31,6.58,036,300036,2.1088,0.6006,5,0.0749,4.0,3,60,3,0.1987,-0.9232493203636191,-0.798617003676213,-0.020943964834502088,-0.01802494539642334,0.0
036,300036,F5_2022_2023,2022-01-01,2023-12-31,5.476,036,300036,2.1088,0.6006,5,0.0749,4.0,3,60,3,0.1987,0.3812762063562912,0.44334876688043057,0.010929774106909897,0.012680511538907438,0.0
037,300037,F1_2017_2018,2017-01-01,2018-12-31,5.057,037,300037,1.7934,0.4678,5,0.0926,4.0,3,20,4,0.1099,0.1321648318927313,0.20027272461885354,0.004928313359593123,0.007475131913697655,0.0
037,300037,F2_2018_2019,2018-01-01,2019-12-31,5.246,037,300037,1.7934,0.4678,5,0.0926,4.0,3,20,4,0.1099,-0.8439153999412181,-0.7203442063436787,-0.0203461335323301,-0.017337164120170702,0.0
037,300037,F3_2019_2020,2019-01-01,2020-12-31,6.351,037,300037,1.7934,0.4678,5,0.0926,4.0,3,20,4,0.1099,0.041439325514600105,0.10619783442709542,0.001172541762122609,0.0029967106053829205,0.0
037,300037,F4_2020_2021,2020-01-01,2021-12-31,6.605,037,300037,1.7934,0.4678,5,0.0926,4.0,3,20,4,0.1099,-1.2437034479290432,-1.1330961260615695,-0.029131762333200556,-0.026373143663406373,0.0
037,300037,F5_2022_2023,2022-01-01,2023-12-31,5.57,037,300037,1.7934,0.4678,5,0.0926,4.0,3,20,4,0.1099,0.3644846411638479,0.4267584771995585,0.011508878246125027,0.013462921478705486,0.0
038,300038,F1_2017_2018,2017-01-01,2018-12-31,5.231,038,300038,1.995,0.7818,6,0.0975,4.0,3,30,7,0.1506,0.10126492840419263,0.18742847773037483,0.003568865723576983,0.00661986969598119,0.0
038,300038,F2_2018_2019,2018-01-01,2019-12-31,5.368,038,300038,1.995,0.7818,6,0.0975,4.0,3,30,7,0.1506,-0.9266609465393878,-0.7820573174281087,-0.019511636593671736,-0.016423764190905597,0.0
038,300038,F3_2019_2020,2019-01-01,2020-12-31,6.518,038,300038,1.995,0.7818,6,0.0975,4.0,3,30,7,0.1506,-0.6254730200756063,-0.557116681060262,-0.01568666818750436,-0.013940898217976094,0.0
038,300038,F4_2020_2021,2020-01-01,2021-12-31,6.826,038,300038,1.995,0.7818,6,0.0975,4.0,3,30,7,0.1506,-0.7280635187866975,-0.5804442424219439,-0.01266554830053443,-0.010079069082677366,0.0
038,300038,F5_2022_2023,2022-01-01,2023-12-31,6.196,038,300038,1.995,0.7818,6,0.0975,4.0,3,30,7,0.1506,0.677977704158836,0.7550172269466031,0.01758742621488453,0.019564249918552566,0.0
039,300039,F1_2017_2018,2017-01-01,2018-12-31,5.915,039,300039,2.4444,0.4765,5,0.0957,4.0,3,30,3,0.1014,0.28273834459110286,0.3373192764357865,0.010636897028333142,0.012702760303615451,0.0
039,300039,F2_2018_2019,2018-01-01,2019-12-31,5.878,039,300039,2.4444,0.4765,5,0.0957,4.0,3,30,3,0.1014,-0.5180860386595592,-0.42995339228381046,-0.010039440555148651,-0.008308892618726443,0.0
039,300039,F3_2019_2020,2019-01-01,2020-12-31,7.276,039,300039,2.4444,0.4765,5,0.0957,4.0,3,30,3,0.1014,0.2533507895655146,0.3066641601041335,0.00747249384798758,0.009015698244571685,0.0
039,300039,F4_2020_2021,2020-01-01,2021-12-31,7.11,039,300039,2.4444,0.4765,5,0.0957,4.0,3,30,3,0.1014,-1.0629500596755777,-0.9397688820783696,-0.021070327807146055,-0.018447720328330995,0.0
039,300039,F5_2022_2023,2022-01-01,2023-12-31,5.84,039,300039,2.4444,0.4765,5,0.0957,4.0,3,30,3,0.1014,0.16834774603634195,0.2274730275109166,0.004374966671514816,0.005894141474805909,0.0
040,300040,F1_2017_2018,2017-01-01,2018-12-31,5.378,040,300040,2.1587,0.67,5,0.1045,3.0,3,30,6,0.0755,0.5067335567093618,0.5810571444737248,0.01819773857087822,0.020920301945050318,0.0
040,300040,F2_2018_2019,2018-01-01,2019-12-31,5.57,040,300040,2.1587,0.67,5,0.1045,3.0,3,30,6,0.0755,-1.1478140404843213,-0.9739177878770975,-0.01756991558570257,-0.014857554631321553,0.0
040,300040,F3_2019_2020,2019-01-01,2020-12-31,6.826,040,300040,2.1587,0.67,5,0.1045,3.0,3,30,6,0.0755,-0.2640172406404817,-0.18659588411107983,-0.005966300510944449,-0.004207512242317203,0.0
040,300040,F4_2020_2021,2020-01-01,2021-12-31,6.943,040,300040,2.1587,0.67,5,0.1045,3.0,3,30,6,0.0755,-0.9304725527561517,-0.7744348800660672,-0.014980521636658188,-0.01242757420182228,0.0
040,300040,F5_2022_2023,2022-01-01,2023-12-31,5.893,040,300040,2.1587,0.67,5,0.1045,3.0,3,30,6,0.0755,0.28171313779893836,0.35703415999137345,0.006445677118001397,0.008146902805116006,0.0
041,300041,F1_2017_2018,2017-01-01,2018-12-31,5.48,041,300041,2.083,0.6081,5,0.0787,4.0,3,60,8,0.1841,-0.0011210566904587245,0.08245558795293859,-3.7776934600535864e-05,0.0027768459555131807,0.0
041,300041,F2_2018_2019,2018-01-01,2019-12-31,5.58,041,300041,2.083,0.6081,5,0.0787,4.0,3,60,8,0.1841,-0.7781049550990289,-0.6200698601887721,-0.013390751690851596,-0.01062638334251495,0.0
041,300041,F3_2019_2020,2019-01-01,2020-12-31,6.891,041,300041,2.083,0.6081,5,0.0787,4.0,3,60,8,0.1841,-0.23222256010618578,-0.14945682391224066,-0.004538122908790171,-0.002911900911450384,0.0
041,300041,F4_2020_2021,2020-01-01,2021-12-31,7.891,041,300041,2.083,0.6081,5,0.0787,4.0,3,60,8,0.1841,-0.935991140145911,-0.7861883593552761,-0.016518250086268643,-0.013848931628674266,0.0
041,300041,F5_2022_2023,2022-01-01,2023-12-31,6.434,041,300041,2.083,0.6081,5,0.0787,4.0,3,60,8,0.1841,0.4994742155018321,0.5736082789556971,0.012340451898237683,0.01414678313002722,0.0
042,300042,F1_2017_2018,2017-01-01,2018-12-31,5.46,042,300042,2.262,0.5812,6,0.094,4.0,3,60,6,0.1675,0.0016383078534852854,0.08000576542979108,5.918705472902451e-05,0.0028955360133310674,0.0
042,300042,F2_2018_2019,2018-01-01,2019-12-31,5.537,042,300042,2.262,0.5812,6,0.094,4.0,3,60,6,0.1675,-1.0046839990872707,-0.8631282108546632,-0.018483667344081935,-0.015885348124032,0.0
042,300042,F3_2019_2020,2019-01-01,2020-12-31,6.816,042,300042,2.262,0.5812,6,0.094,4.0,3,60,6,0.1675,-0.5636674443665692,-0.5061135349403731,-0.016941260702909355,-0.015186293036401262,0.0
042,300042,F4_2020_2021,2020-01-01,2021-12-31,6.903,042,300042,2.262,0.5812,6,0.094,4.0,3,60,6,0.1675,-0.9147177898428942,-0.7704796478708172,-0.013945909226422016,-0.011719539554595947,0.0
042,300042,F5_2022_2023,2022-01-01,2023-12-31,5.697,042,300042,2.262,0.5812,6,0.094,4.0,3,60,6,0.1675,0.5152959657388967,0.5839269818430766,0.012238097216121239,0.013844751315515554,0.0
043,300043,F1_2017_2018,2017-01-01,2018-12-31,5.34,043,300043,2.2376,0.6818,5,0.0709,4.0,3,20,7,0.1015,-0.026988821589977126,0.055474225453980425,-0.0008931030679466272,0.0018378286086780415,0.0
043,300043,F2_2018_2019,2018-01-01,2019-12-31,5.528,043,300043,2.2376,0.6818,5,0.0709,4.0,3,20,7,0.1015,-0.8074979543172481,-0.656810483893922,-0.01325070481728282,-0.010727151366695463,0.0
043,300043,F3_2019_2020,2019-01-01,2020-12-31,6.575,043,300043,2.2376,0.6818,5,0.0709,4.0,3,20,7,0.1015,-0.06792731084880392,0.015912738175230003,-0.0012843929852176632,0.0003001974967718141,0.0
043,300043,F4_2020_2021,2020-01-01,2021-12-31,6.902,043,300043,2.2376,0.6818,5,0.0709,4.0,3,20,7,0.1015,-1.26375386693181,-1.1157715494660416,-0.019698764381569818,-0.017341805103838443,0.0
043,300043,F5_2022_2023,2022-01-01,2023-12-31,5.756,043,300043,2.2376,0.6818,5,0.0709,4.0,3,20,7,0.1015,0.14741975134346091,0.2225978952853964,0.0033730598028347165,0.005082299115695283,0.0
044,300044,F1_2017_2018,2017-01-01,2018-12-31,5.288,044,300044,1.8059,0.7544,6,0.0998,3.0,3,60,6,0.0252,0.21963880274275968,0.2984600833149156,0.007898838070960963,0.010757070886256803,0.0
044,300044,F2_2018_2019,2018-01-01,2019-12-31,5.471,044,300044,1.8059,0.7544,6,0.0998,3.0,3,60,6,0.0252,-1.0367576954250937,-0.8703199384486792,-0.019820809382606813,-0.016574173106075764,0.0
044,300044,F3_2019_2020,2019-01-01,2020-12-31,6.723,044,300044,1.8059,0.7544,6,0.0998,3.0,3,60,6,0.0252,-1.2438770160843504,-1.1786853289911285,-0.03132254958080974,-0.029569768725633622,0.0
044,300044,F4_2020_2021,2020-01-01,2021-12-31,7.212,044,300044,1.8059,0.7544,6,0.0998,3.0,3,60,6,0.0252,-1.0446591856835263,-0.8705251066882762,-0.016788938170857876,-0.013923887726664544,0.0
044,300044,F5_2022_2023,2022-01-01,2023-12-31,5.604,044,300044,1.8059,0.7544,6,0.0998,3.0,3,60,6,0.0252,0.07704037810132222,0.15903179813002027,0.0018933322931123826,0.003904123510017367,0.0
045,300045,F1_2017_2018,2017-01-01,2018-12-31,5.193,045,300045,2.0434,0.7337,5,0.0853,4.0,3,60,7,0.168,0.26726562608549626,0.34782062129728963,0.009329418927291475,0.012155142657016569,0.0
045,300045,F2_2018_2019,2018-01-01,2019-12-31,5.433,045,300045,2.0434,0.7337,5,0.0853,4.0,3,60,7,0.168,-0.8591833422542734,-0.717062393453946,-0.016194233733868295,-0.013465481194843809,0.0
045,300045,F3_2019_2020,2019-01-01,2020-12-31,6.441,045,300045,2.0434,0.7337,5,0.0853,4.0,3,60,7,0.168,-0.18306012790856363,-0.09944624635574696,-0.0037138922577186102,-0.002012932785809038,0.0
045,300045,F4_2020_2021,2020-01-01,2021-12-31,6.773,045,300045,2.0434,0.7337,5,0.0853,4.0,3,60,7,0.168,-0.7641696866047949,-0.607605065056304,-0.012304103652375494,-0.009753511879384518,0.0
045,300045,F5_2022_2023,2022-01-01,2023-12-31,5.666,045,300045,2.0434,0.7337,5,0.0853,4.0,3,60,7,0.168,0.20051814238336624,0.27503545179503247,0.005161545589667196,0.007065192204741298,0.0
046,300046,F1_2017_2018,2017-01-01,2018-12-31,5.02,046,300046,1.7461,0.5676,5,0.1192,4.0,3,60,3,0.1716,0.290699807000076,0.35711330490449117,0.010307481503603211,0.012691778502274412,0.0
046,300046,F2_2018_2019,2018-01-01,2019-12-31,5.272,046,300046,1.7461,0.5676,5,0.1192,4.0,3,60,3,0.1716,-0.12954079083153583,-0.013666754821410469,-0.002884585202052658,-0.0003044518523121266,0.0
046,300046,F3_2019_2020,2019-01-01,2020-12-31,6.316,046,300046,1.7461,0.5676,5,0.1192,4.0,3,60,3,0.1716,0.4049254206937267,0.4920821446638996,0.00781371518365727,0.00950175704503059,0.0
046,300046,F4_2020_2021,2020-01-01,2021-12-31,6.589,046,300046,1.7461,0.5676,5,0.1192,4.0,3,60,3,0.1716,-1.3438687370937767,-1.2311012622639304,-0.034414636755079456,-0.031288440496444705,0.0
046,300046,F5_2022_2023,2022-01-01,2023-12-31,5.53,046,300046,1.7461,0.5676,5,0.1192,4.0,3,60,3,0.1716,0.9292900292328699,1.0173663440620675,0.02185634769719315,0.02394968300085582,0.0
047,300047,F1_2017_2018,2017-01-01,2018-12-31,5.107,047,300047,1.9625,0.4122,5,0.0815,3.0,3,60,6,0.1916,0.3224226131498638,0.3974283611535956,0.01110066525449697,0.01372356375066463,0.0
047,300047,F2_2018_2019,2018-01-01,2019-12-31,5.273,047,300047,1.9625,0.4122,5,0.0815,3.0,3,60,6,0.1916,-0.3003981939399127,-0.13761604074590322,-0.005368051282420129,-0.002449282594445217,0.0
